drift_type,drift_point,policy_type,error_threshold,window_size,budget,retrain_latency,deploy_latency,overall_accuracy,pre_drift_accuracy,post_drift_accuracy,accuracy_drop,total_retrains,budget_utilization,retrains_before_drift,retrains_after_drift,random_seed
gradual,5000,periodic,,,20,500,20,0.7327,0.7126,0.7528,0.040200000000000014,10,0.5,5,5,123
gradual,5000,periodic,,,20,500,20,0.801,0.8216,0.7804,-0.041200000000000014,10,0.5,5,5,456
gradual,5000,periodic,,,20,500,20,0.8055,0.7922,0.8188,0.026599999999999957,10,0.5,5,5,789
gradual,5000,periodic,,,20,500,20,0.822,0.8088,0.8352,0.02640000000000009,10,0.5,5,5,1011
gradual,5000,periodic,,,20,500,20,0.7507,0.721,0.7804,0.05940000000000001,10,0.5,5,5,1213
gradual,5000,periodic,,,20,500,20,0.7703,0.7708,0.7698,-0.0010000000000000009,10,0.5,5,5,1415
gradual,5000,periodic,,,20,500,20,0.795,0.7752,0.8148,0.03959999999999997,10,0.5,5,5,1617
gradual,5000,periodic,,,20,500,20,0.7474,0.7878,0.707,-0.08079999999999998,10,0.5,5,5,1819
gradual,5000,periodic,,,20,500,20,0.7511,0.7976,0.7046,-0.09299999999999997,10,0.5,5,5,2021
recurring,5000,periodic,,,5,10,1,0.7591,0.7722,0.746,-0.0262,5,1.0,5,0,42
recurring,5000,periodic,,,5,10,1,0.7228,0.712,0.7336,0.021600000000000064,5,1.0,5,0,123
recurring,5000,periodic,,,5,10,1,0.8084,0.8198,0.797,-0.02279999999999993,5,1.0,5,0,456
recurring,5000,periodic,,,5,10,1,0.791,0.788,0.794,0.006000000000000005,5,1.0,5,0,789
recurring,5000,periodic,,,5,10,1,0.8181,0.8078,0.8284,0.020600000000000063,5,1.0,5,0,1011
recurring,5000,periodic,,,5,10,1,0.7437,0.7214,0.766,0.04459999999999997,5,1.0,5,0,1213
recurring,5000,periodic,,,5,10,1,0.7701,0.773,0.7672,-0.005800000000000027,5,1.0,5,0,1415
recurring,5000,periodic,,,5,10,1,0.7826,0.7806,0.7846,0.0040000000000000036,5,1.0,5,0,1617
recurring,5000,periodic,,,5,10,1,0.7613,0.7858,0.7368,-0.049000000000000044,5,1.0,5,0,1819
recurring,5000,periodic,,,5,10,1,0.7663,0.8002,0.7324,-0.06779999999999997,5,1.0,5,0,2021
recurring,5000,periodic,,,5,100,5,0.7588,0.7726,0.745,-0.027599999999999958,5,1.0,5,0,42
recurring,5000,periodic,,,5,100,5,0.7221,0.7096,0.7346,0.025000000000000022,5,1.0,5,0,123
recurring,5000,periodic,,,5,100,5,0.8052,0.818,0.7924,-0.025599999999999956,5,1.0,5,0,456
recurring,5000,periodic,,,5,100,5,0.7956,0.7924,0.7988,0.006399999999999961,5,1.0,5,0,789
recurring,5000,periodic,,,5,100,5,0.8172,0.8074,0.827,0.01959999999999995,5,1.0,5,0,1011
recurring,5000,periodic,,,5,100,5,0.7463,0.7268,0.7658,0.039000000000000035,5,1.0,5,0,1213
recurring,5000,periodic,,,5,100,5,0.7681,0.7678,0.7684,0.0005999999999999339,5,1.0,5,0,1415
recurring,5000,periodic,,,5,100,5,0.7819,0.7732,0.7906,0.01739999999999997,5,1.0,5,0,1617
recurring,5000,periodic,,,5,100,5,0.7621,0.7866,0.7376,-0.04899999999999993,5,1.0,5,0,1819
recurring,5000,periodic,,,5,100,5,0.7644,0.7956,0.7332,-0.06240000000000001,5,1.0,5,0,2021
